id,question_type,question,closest_source,layer,thinking_answer_cosine_distance,thinking_answer_cosine_similarity,thinking_token_count,answer_token_count
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,14,0.044279,0.955721,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,15,0.039271,0.960729,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,16,0.037106,0.962894,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,17,0.015877,0.984123,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,18,0.020956,0.979044,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,19,0.020145,0.979855,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,20,0.033054,0.966946,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,21,0.029014,0.970986,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,22,0.030501,0.969499,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,23,0.043316,0.956684,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,24,0.037117,0.962883,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,25,0.03691,0.96309,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,26,0.034828,0.965172,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,27,0.033202,0.966798,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,28,0.032833,0.967167,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,29,0.027742,0.972258,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,30,0.02222,0.97778,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,31,0.026335,0.973665,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,32,0.021713,0.978287,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,33,0.02486,0.97514,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,34,0.018456,0.981544,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,35,0.011338,0.988662,1507,658
54,model_abstraction_and_breakdown,Consider a decoder-only transformer trained on sequences formed by concatenating a binary L×L grid x,qwen_thinking,36,0.122889,0.877111,1507,658
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,0,0.113122,0.886878,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,1,0.007573,0.992427,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,2,0.007959,0.992041,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,3,0.010864,0.989136,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,4,0.014544,0.985456,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,5,0.012132,0.987868,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,6,0.010196,0.989804,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,7,0.064791,0.935209,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,8,0.056979,0.943021,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,9,0.054611,0.945389,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,10,0.053468,0.946532,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,11,0.04811,0.95189,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,12,0.047951,0.952049,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,13,0.041827,0.958173,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,14,0.038658,0.961342,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,15,0.035581,0.964419,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,16,0.034983,0.965017,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,17,0.055473,0.944527,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,18,0.058051,0.941949,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,19,0.046913,0.953087,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,20,0.058838,0.941162,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,21,0.049147,0.950853,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,22,0.047708,0.952292,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,23,0.062665,0.937335,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,24,0.05225,0.94775,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,25,0.049563,0.950437,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,26,0.047311,0.952689,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,27,0.042966,0.957034,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,28,0.043391,0.956609,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,29,0.037338,0.962662,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,30,0.029454,0.970546,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,31,0.032297,0.967703,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,32,0.02636,0.97364,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,33,0.027992,0.972008,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,34,0.021351,0.978649,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,35,0.013148,0.986852,1739,700
56,model_abstraction_and_breakdown,"Consider a hexagonally packed nanoparticle monolayer on a flat substrate, where each particle is gra",graph_brainstorm,36,0.225431,0.774569,1739,700
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,0,0.06413,0.93587,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,1,0.006706,0.993294,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,2,0.007581,0.992419,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,3,0.010662,0.989338,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,4,0.014831,0.985169,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,5,0.012298,0.987702,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,6,0.011016,0.988984,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,7,0.091442,0.908558,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,8,0.081615,0.918385,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,9,0.076992,0.923008,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,10,0.07422,0.92578,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,11,0.066866,0.933134,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,12,0.065096,0.934904,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,13,0.05605,0.94395,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,14,0.05235,0.94765,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,15,0.047497,0.952503,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,16,0.044741,0.955259,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,17,0.06765,0.93235,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,18,0.069426,0.930574,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,19,0.055917,0.944083,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,20,0.066707,0.933293,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,21,0.055019,0.944981,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,22,0.053777,0.946223,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,23,0.072119,0.927881,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,24,0.059516,0.940484,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,25,0.056035,0.943965,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,26,0.052235,0.947765,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,27,0.047798,0.952202,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,28,0.047427,0.952573,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,29,0.040986,0.959014,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,30,0.032289,0.967711,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,31,0.035462,0.964538,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,32,0.028788,0.971212,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,33,0.029707,0.970293,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,34,0.022598,0.977402,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,35,0.013231,0.986769,1404,685
58,tradeoff_and_non_monotonicity,Two 6 nm amorphous polymer films are impacted normally by the same rigid nanoscale projectile over v,graph_answer,36,0.237337,0.762663,1404,685
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,0,0.053861,0.946139,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,1,0.004923,0.995077,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,2,0.005271,0.994729,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,3,0.008261,0.991739,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,4,0.01221,0.98779,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,5,0.010022,0.989978,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,6,0.008695,0.991305,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,7,0.065282,0.934718,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,8,0.056759,0.943241,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,9,0.054,0.946,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,10,0.053017,0.946983,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,11,0.048942,0.951058,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,12,0.048257,0.951743,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,13,0.042456,0.957544,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,14,0.040628,0.959372,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,15,0.037088,0.962912,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,16,0.035071,0.964929,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,17,0.052687,0.947313,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,18,0.056199,0.943801,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,19,0.04673,0.95327,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,20,0.05844,0.94156,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,21,0.049439,0.950561,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,22,0.049534,0.950466,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,23,0.064585,0.935415,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,24,0.054402,0.945598,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,25,0.05079,0.94921,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,26,0.047247,0.952753,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,27,0.042763,0.957237,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,28,0.042816,0.957184,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,29,0.036915,0.963085,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,30,0.029314,0.970686,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,31,0.032375,0.967625,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,32,0.026123,0.973877,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,33,0.027185,0.972815,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,34,0.02036,0.97964,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,35,0.011913,0.988087,1741,558
59,hidden_variable_identification,Consider a two-bead-per-monomer coarse-grained model for methacrylates in which every monomer is rep,qwen_thinking,36,0.175042,0.824958,1741,558
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,0,0.080937,0.919063,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,1,0.008316,0.991684,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,2,0.008399,0.991601,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,3,0.013452,0.986548,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,4,0.018747,0.981253,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,5,0.015137,0.984863,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,6,0.013327,0.986673,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,7,0.034651,0.965349,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,8,0.032516,0.967484,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,9,0.032777,0.967223,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,10,0.03269,0.96731,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,11,0.032101,0.967899,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,12,0.033553,0.966447,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,13,0.032506,0.967494,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,14,0.031411,0.968589,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,15,0.029785,0.970215,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,16,0.030905,0.969095,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,17,0.040946,0.959054,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,18,0.04774,0.95226,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,19,0.042489,0.957511,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,20,0.063617,0.936383,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,21,0.054153,0.945847,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,22,0.055592,0.944408,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,23,0.073428,0.926572,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,24,0.064363,0.935637,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,25,0.057675,0.942325,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,26,0.05427,0.94573,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,27,0.048966,0.951034,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,28,0.048875,0.951125,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,29,0.042311,0.957689,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,30,0.033665,0.966335,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,31,0.035532,0.964468,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,32,0.02902,0.97098,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,33,0.029782,0.970218,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,34,0.022269,0.977731,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,35,0.013048,0.986952,2827,500
61,hidden_variable_identification,Consider a melt of polymer-grafted nanoparticles in which stress can relax by two coupled mechanisms,qwen_thinking,36,0.183796,0.816204,2827,500
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,0,0.043527,0.956473,1302,600
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,1,0.006178,0.993822,1302,600
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,2,0.006276,0.993724,1302,600
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,3,0.008855,0.991145,1302,600
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,4,0.012906,0.987094,1302,600
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,5,0.010733,0.989267,1302,600
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,6,0.009797,0.990203,1302,600
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,7,0.101497,0.898503,1302,600
62,tradeoff_and_non_monotonicity,"Consider a film of plate-like nanoparticles coated with end-grafted polymer chains, modeled at the m",qwen_thinking,8,0.089687,0.910313,1302,600
