id,question_type,closest_source,layer,span_type,category,probability_mass
10,hidden_variable_identification,qwen_thinking,10,thinking,uncertainty,9e-08
10,hidden_variable_identification,qwen_thinking,10,thinking,contrast,1.96e-06
10,hidden_variable_identification,qwen_thinking,10,answer,reasoning,0.00016007
10,hidden_variable_identification,qwen_thinking,10,answer,answer,0.00012048
10,hidden_variable_identification,qwen_thinking,10,answer,causal,0.00018379
10,hidden_variable_identification,qwen_thinking,10,answer,uncertainty,0.00015733
10,hidden_variable_identification,qwen_thinking,10,answer,contrast,0.00012145
10,hidden_variable_identification,qwen_thinking,35,thinking,reasoning,0.0
10,hidden_variable_identification,qwen_thinking,35,thinking,answer,0.0
10,hidden_variable_identification,qwen_thinking,35,thinking,causal,0.0
10,hidden_variable_identification,qwen_thinking,35,thinking,uncertainty,0.0
10,hidden_variable_identification,qwen_thinking,35,thinking,contrast,0.0
10,hidden_variable_identification,qwen_thinking,35,answer,reasoning,0.0
10,hidden_variable_identification,qwen_thinking,35,answer,answer,0.0
10,hidden_variable_identification,qwen_thinking,35,answer,causal,0.0
10,hidden_variable_identification,qwen_thinking,35,answer,uncertainty,0.0
10,hidden_variable_identification,qwen_thinking,35,answer,contrast,0.0
10,hidden_variable_identification,qwen_thinking,36,thinking,reasoning,0.00030513
10,hidden_variable_identification,qwen_thinking,36,thinking,answer,6.874e-05
10,hidden_variable_identification,qwen_thinking,36,thinking,causal,1.511e-05
10,hidden_variable_identification,qwen_thinking,36,thinking,uncertainty,1.365e-05
10,hidden_variable_identification,qwen_thinking,36,thinking,contrast,5.965e-05
10,hidden_variable_identification,qwen_thinking,36,answer,reasoning,4.69e-06
10,hidden_variable_identification,qwen_thinking,36,answer,answer,2.322e-05
10,hidden_variable_identification,qwen_thinking,36,answer,causal,0.00017815
10,hidden_variable_identification,qwen_thinking,36,answer,uncertainty,3.66e-06
10,hidden_variable_identification,qwen_thinking,36,answer,contrast,5.08e-06
12,hidden_variable_identification,graph_answer,6,thinking,reasoning,0.0002561
12,hidden_variable_identification,graph_answer,6,thinking,answer,0.00020688
12,hidden_variable_identification,graph_answer,6,thinking,causal,0.00019207
12,hidden_variable_identification,graph_answer,6,thinking,uncertainty,0.00017665
12,hidden_variable_identification,graph_answer,6,thinking,contrast,0.00016992
12,hidden_variable_identification,graph_answer,6,answer,reasoning,0.00022062
12,hidden_variable_identification,graph_answer,6,answer,answer,0.00016955
12,hidden_variable_identification,graph_answer,6,answer,causal,0.00017894
12,hidden_variable_identification,graph_answer,6,answer,uncertainty,0.00016221
12,hidden_variable_identification,graph_answer,6,answer,contrast,0.00016182
12,hidden_variable_identification,graph_answer,7,thinking,reasoning,6e-08
12,hidden_variable_identification,graph_answer,7,thinking,answer,1e-08
12,hidden_variable_identification,graph_answer,7,thinking,causal,1.5e-07
12,hidden_variable_identification,graph_answer,7,thinking,uncertainty,1.1e-07
12,hidden_variable_identification,graph_answer,7,thinking,contrast,1.46e-06
12,hidden_variable_identification,graph_answer,7,answer,reasoning,0.00021744
12,hidden_variable_identification,graph_answer,7,answer,answer,0.00016401
12,hidden_variable_identification,graph_answer,7,answer,causal,0.00017324
12,hidden_variable_identification,graph_answer,7,answer,uncertainty,0.00015328
12,hidden_variable_identification,graph_answer,7,answer,contrast,0.00014924
12,hidden_variable_identification,graph_answer,8,thinking,reasoning,6e-08
12,hidden_variable_identification,graph_answer,8,thinking,answer,1e-08
12,hidden_variable_identification,graph_answer,8,thinking,causal,1.8e-07
12,hidden_variable_identification,graph_answer,8,thinking,uncertainty,1.2e-07
12,hidden_variable_identification,graph_answer,8,thinking,contrast,1.64e-06
12,hidden_variable_identification,graph_answer,8,answer,reasoning,0.00020008
12,hidden_variable_identification,graph_answer,8,answer,answer,0.00016336
12,hidden_variable_identification,graph_answer,8,answer,causal,0.00017713
12,hidden_variable_identification,graph_answer,8,answer,uncertainty,0.00015507
12,hidden_variable_identification,graph_answer,8,answer,contrast,0.00014487
12,hidden_variable_identification,graph_answer,9,thinking,reasoning,6e-08
12,hidden_variable_identification,graph_answer,9,thinking,answer,1e-08
12,hidden_variable_identification,graph_answer,9,thinking,causal,1.8e-07
12,hidden_variable_identification,graph_answer,9,thinking,uncertainty,1e-07
12,hidden_variable_identification,graph_answer,9,thinking,contrast,1.87e-06
12,hidden_variable_identification,graph_answer,9,answer,reasoning,0.000188
12,hidden_variable_identification,graph_answer,9,answer,answer,0.00015714
12,hidden_variable_identification,graph_answer,9,answer,causal,0.00018823
12,hidden_variable_identification,graph_answer,9,answer,uncertainty,0.00017149
12,hidden_variable_identification,graph_answer,9,answer,contrast,0.00013668
12,hidden_variable_identification,graph_answer,10,thinking,reasoning,5e-08
12,hidden_variable_identification,graph_answer,10,thinking,answer,1e-08
12,hidden_variable_identification,graph_answer,10,thinking,causal,2e-07
12,hidden_variable_identification,graph_answer,10,thinking,uncertainty,1e-07
12,hidden_variable_identification,graph_answer,10,thinking,contrast,1.61e-06
12,hidden_variable_identification,graph_answer,10,answer,reasoning,0.00016915
12,hidden_variable_identification,graph_answer,10,answer,answer,0.00016199
12,hidden_variable_identification,graph_answer,10,answer,causal,0.00020162
12,hidden_variable_identification,graph_answer,10,answer,uncertainty,0.00017583
12,hidden_variable_identification,graph_answer,10,answer,contrast,0.00012575
12,hidden_variable_identification,graph_answer,35,thinking,reasoning,0.0
12,hidden_variable_identification,graph_answer,35,thinking,answer,0.0
12,hidden_variable_identification,graph_answer,35,thinking,causal,0.0
12,hidden_variable_identification,graph_answer,35,thinking,uncertainty,0.0
12,hidden_variable_identification,graph_answer,35,thinking,contrast,0.0
12,hidden_variable_identification,graph_answer,35,answer,reasoning,0.0
12,hidden_variable_identification,graph_answer,35,answer,answer,0.0
12,hidden_variable_identification,graph_answer,35,answer,causal,0.0
12,hidden_variable_identification,graph_answer,35,answer,uncertainty,0.0
12,hidden_variable_identification,graph_answer,35,answer,contrast,0.0
12,hidden_variable_identification,graph_answer,36,thinking,reasoning,0.0001689
12,hidden_variable_identification,graph_answer,36,thinking,answer,5.223e-05
12,hidden_variable_identification,graph_answer,36,thinking,causal,9e-07
12,hidden_variable_identification,graph_answer,36,thinking,uncertainty,6.3e-06
12,hidden_variable_identification,graph_answer,36,thinking,contrast,8.234e-05
12,hidden_variable_identification,graph_answer,36,answer,reasoning,4.98e-06
12,hidden_variable_identification,graph_answer,36,answer,answer,6.576e-05
12,hidden_variable_identification,graph_answer,36,answer,causal,0.00013963
12,hidden_variable_identification,graph_answer,36,answer,uncertainty,5.99e-06
12,hidden_variable_identification,graph_answer,36,answer,contrast,9.14e-06
13,hidden_variable_identification,graph_answer,6,thinking,reasoning,0.00024874
13,hidden_variable_identification,graph_answer,6,thinking,answer,0.00019351
13,hidden_variable_identification,graph_answer,6,thinking,causal,0.0001922
13,hidden_variable_identification,graph_answer,6,thinking,uncertainty,0.0001619
13,hidden_variable_identification,graph_answer,6,thinking,contrast,0.00017517
13,hidden_variable_identification,graph_answer,6,answer,reasoning,0.00019449
13,hidden_variable_identification,graph_answer,6,answer,answer,0.00015215
13,hidden_variable_identification,graph_answer,6,answer,causal,0.00016116
13,hidden_variable_identification,graph_answer,6,answer,uncertainty,0.00014846
13,hidden_variable_identification,graph_answer,6,answer,contrast,0.00014617
13,hidden_variable_identification,graph_answer,7,thinking,reasoning,5e-08
13,hidden_variable_identification,graph_answer,7,thinking,answer,1e-08
13,hidden_variable_identification,graph_answer,7,thinking,causal,1.2e-07
13,hidden_variable_identification,graph_answer,7,thinking,uncertainty,9e-08
13,hidden_variable_identification,graph_answer,7,thinking,contrast,1.16e-06
13,hidden_variable_identification,graph_answer,7,answer,reasoning,0.00019632
13,hidden_variable_identification,graph_answer,7,answer,answer,0.0001439
13,hidden_variable_identification,graph_answer,7,answer,causal,0.00015694
13,hidden_variable_identification,graph_answer,7,answer,uncertainty,0.00014084
13,hidden_variable_identification,graph_answer,7,answer,contrast,0.00013647
13,hidden_variable_identification,graph_answer,8,thinking,reasoning,6e-08
13,hidden_variable_identification,graph_answer,8,thinking,answer,1e-08
13,hidden_variable_identification,graph_answer,8,thinking,causal,1.5e-07
13,hidden_variable_identification,graph_answer,8,thinking,uncertainty,8e-08
13,hidden_variable_identification,graph_answer,8,thinking,contrast,1.41e-06
13,hidden_variable_identification,graph_answer,8,answer,reasoning,0.00018761
13,hidden_variable_identification,graph_answer,8,answer,answer,0.00014097
13,hidden_variable_identification,graph_answer,8,answer,causal,0.00015722
13,hidden_variable_identification,graph_answer,8,answer,uncertainty,0.00014607
13,hidden_variable_identification,graph_answer,8,answer,contrast,0.00013089
13,hidden_variable_identification,graph_answer,9,thinking,reasoning,5e-08
13,hidden_variable_identification,graph_answer,9,thinking,answer,1e-08
13,hidden_variable_identification,graph_answer,9,thinking,causal,1.4e-07
13,hidden_variable_identification,graph_answer,9,thinking,uncertainty,7e-08
13,hidden_variable_identification,graph_answer,9,thinking,contrast,1.3e-06
13,hidden_variable_identification,graph_answer,9,answer,reasoning,0.00017839
13,hidden_variable_identification,graph_answer,9,answer,answer,0.00013007
13,hidden_variable_identification,graph_answer,9,answer,causal,0.00015844
13,hidden_variable_identification,graph_answer,9,answer,uncertainty,0.00015621
13,hidden_variable_identification,graph_answer,9,answer,contrast,0.00011672
13,hidden_variable_identification,graph_answer,10,thinking,reasoning,5e-08
13,hidden_variable_identification,graph_answer,10,thinking,answer,1e-08
13,hidden_variable_identification,graph_answer,10,thinking,causal,1.6e-07
13,hidden_variable_identification,graph_answer,10,thinking,uncertainty,9e-08
13,hidden_variable_identification,graph_answer,10,thinking,contrast,1.48e-06
13,hidden_variable_identification,graph_answer,10,answer,reasoning,0.0001601
13,hidden_variable_identification,graph_answer,10,answer,answer,0.00014552
13,hidden_variable_identification,graph_answer,10,answer,causal,0.00016522
13,hidden_variable_identification,graph_answer,10,answer,uncertainty,0.00016341
13,hidden_variable_identification,graph_answer,10,answer,contrast,0.00010776
13,hidden_variable_identification,graph_answer,35,thinking,reasoning,0.0
13,hidden_variable_identification,graph_answer,35,thinking,answer,0.0
13,hidden_variable_identification,graph_answer,35,thinking,causal,0.0
13,hidden_variable_identification,graph_answer,35,thinking,uncertainty,0.0
13,hidden_variable_identification,graph_answer,35,thinking,contrast,0.0
13,hidden_variable_identification,graph_answer,35,answer,reasoning,0.0
13,hidden_variable_identification,graph_answer,35,answer,answer,0.0
13,hidden_variable_identification,graph_answer,35,answer,causal,0.0
13,hidden_variable_identification,graph_answer,35,answer,uncertainty,0.0
13,hidden_variable_identification,graph_answer,35,answer,contrast,0.0
13,hidden_variable_identification,graph_answer,36,thinking,reasoning,0.00012088
13,hidden_variable_identification,graph_answer,36,thinking,answer,2.036e-05
13,hidden_variable_identification,graph_answer,36,thinking,causal,6.77e-06
13,hidden_variable_identification,graph_answer,36,thinking,uncertainty,1.929e-05
13,hidden_variable_identification,graph_answer,36,thinking,contrast,5.675e-05
13,hidden_variable_identification,graph_answer,36,answer,reasoning,2.373e-05
13,hidden_variable_identification,graph_answer,36,answer,answer,0.00014953
13,hidden_variable_identification,graph_answer,36,answer,causal,7.464e-05
13,hidden_variable_identification,graph_answer,36,answer,uncertainty,0.00016457
13,hidden_variable_identification,graph_answer,36,answer,contrast,1.4e-05
14,hidden_variable_identification,graph_synthesis,6,thinking,reasoning,0.0002421
14,hidden_variable_identification,graph_synthesis,6,thinking,answer,0.000204
14,hidden_variable_identification,graph_synthesis,6,thinking,causal,0.00017895
14,hidden_variable_identification,graph_synthesis,6,thinking,uncertainty,0.00016126
14,hidden_variable_identification,graph_synthesis,6,thinking,contrast,0.00017471
14,hidden_variable_identification,graph_synthesis,6,answer,reasoning,0.000227
14,hidden_variable_identification,graph_synthesis,6,answer,answer,0.00017285
14,hidden_variable_identification,graph_synthesis,6,answer,causal,0.00018889
14,hidden_variable_identification,graph_synthesis,6,answer,uncertainty,0.00016239
14,hidden_variable_identification,graph_synthesis,6,answer,contrast,0.00016095
14,hidden_variable_identification,graph_synthesis,7,thinking,reasoning,5e-08
14,hidden_variable_identification,graph_synthesis,7,thinking,answer,1e-08
14,hidden_variable_identification,graph_synthesis,7,thinking,causal,1.2e-07
14,hidden_variable_identification,graph_synthesis,7,thinking,uncertainty,9e-08
14,hidden_variable_identification,graph_synthesis,7,thinking,contrast,1.19e-06
14,hidden_variable_identification,graph_synthesis,7,answer,reasoning,0.0002286
14,hidden_variable_identification,graph_synthesis,7,answer,answer,0.00016349
14,hidden_variable_identification,graph_synthesis,7,answer,causal,0.00018264
14,hidden_variable_identification,graph_synthesis,7,answer,uncertainty,0.00015271
14,hidden_variable_identification,graph_synthesis,7,answer,contrast,0.00015494
14,hidden_variable_identification,graph_synthesis,8,thinking,reasoning,4e-08
14,hidden_variable_identification,graph_synthesis,8,thinking,answer,1e-08
14,hidden_variable_identification,graph_synthesis,8,thinking,causal,1.4e-07
14,hidden_variable_identification,graph_synthesis,8,thinking,uncertainty,7e-08
14,hidden_variable_identification,graph_synthesis,8,thinking,contrast,1.37e-06
14,hidden_variable_identification,graph_synthesis,8,answer,reasoning,0.00020923
14,hidden_variable_identification,graph_synthesis,8,answer,answer,0.0001593
14,hidden_variable_identification,graph_synthesis,8,answer,causal,0.00019337
14,hidden_variable_identification,graph_synthesis,8,answer,uncertainty,0.000156
14,hidden_variable_identification,graph_synthesis,8,answer,contrast,0.00014309
14,hidden_variable_identification,graph_synthesis,9,thinking,reasoning,5e-08
14,hidden_variable_identification,graph_synthesis,9,thinking,answer,1e-08
14,hidden_variable_identification,graph_synthesis,9,thinking,causal,1.8e-07
14,hidden_variable_identification,graph_synthesis,9,thinking,uncertainty,7e-08
14,hidden_variable_identification,graph_synthesis,9,thinking,contrast,1.47e-06
14,hidden_variable_identification,graph_synthesis,9,answer,reasoning,0.000211
14,hidden_variable_identification,graph_synthesis,9,answer,answer,0.0001386
14,hidden_variable_identification,graph_synthesis,9,answer,causal,0.00019884
14,hidden_variable_identification,graph_synthesis,9,answer,uncertainty,0.00015945
14,hidden_variable_identification,graph_synthesis,9,answer,contrast,0.00013832
14,hidden_variable_identification,graph_synthesis,10,thinking,reasoning,5e-08
14,hidden_variable_identification,graph_synthesis,10,thinking,answer,1e-08
14,hidden_variable_identification,graph_synthesis,10,thinking,causal,1.8e-07
14,hidden_variable_identification,graph_synthesis,10,thinking,uncertainty,8e-08
14,hidden_variable_identification,graph_synthesis,10,thinking,contrast,1.27e-06
14,hidden_variable_identification,graph_synthesis,10,answer,reasoning,0.0001814
14,hidden_variable_identification,graph_synthesis,10,answer,answer,0.00013438
14,hidden_variable_identification,graph_synthesis,10,answer,causal,0.0002017
14,hidden_variable_identification,graph_synthesis,10,answer,uncertainty,0.00017692
14,hidden_variable_identification,graph_synthesis,10,answer,contrast,0.00013247
14,hidden_variable_identification,graph_synthesis,35,thinking,reasoning,0.0
14,hidden_variable_identification,graph_synthesis,35,thinking,answer,0.0
14,hidden_variable_identification,graph_synthesis,35,thinking,causal,0.0
14,hidden_variable_identification,graph_synthesis,35,thinking,uncertainty,0.0
14,hidden_variable_identification,graph_synthesis,35,thinking,contrast,0.0
14,hidden_variable_identification,graph_synthesis,35,answer,reasoning,0.0
14,hidden_variable_identification,graph_synthesis,35,answer,answer,0.0
14,hidden_variable_identification,graph_synthesis,35,answer,causal,0.0
14,hidden_variable_identification,graph_synthesis,35,answer,uncertainty,0.0
14,hidden_variable_identification,graph_synthesis,35,answer,contrast,0.0
14,hidden_variable_identification,graph_synthesis,36,thinking,reasoning,0.00023756
14,hidden_variable_identification,graph_synthesis,36,thinking,answer,0.00013581
14,hidden_variable_identification,graph_synthesis,36,thinking,causal,2.215e-05
14,hidden_variable_identification,graph_synthesis,36,thinking,uncertainty,7.753e-05
14,hidden_variable_identification,graph_synthesis,36,thinking,contrast,0.0001927
14,hidden_variable_identification,graph_synthesis,36,answer,reasoning,1.89e-06
14,hidden_variable_identification,graph_synthesis,36,answer,answer,1.092e-05
14,hidden_variable_identification,graph_synthesis,36,answer,causal,2.688e-05
14,hidden_variable_identification,graph_synthesis,36,answer,uncertainty,2.76e-06
14,hidden_variable_identification,graph_synthesis,36,answer,contrast,8.78e-06
15,hidden_variable_identification,graph_answer,6,thinking,reasoning,0.00024122
15,hidden_variable_identification,graph_answer,6,thinking,answer,0.00018667
15,hidden_variable_identification,graph_answer,6,thinking,causal,0.00018119
15,hidden_variable_identification,graph_answer,6,thinking,uncertainty,0.00016795
15,hidden_variable_identification,graph_answer,6,thinking,contrast,0.0001615
15,hidden_variable_identification,graph_answer,6,answer,reasoning,0.0002346
15,hidden_variable_identification,graph_answer,6,answer,answer,0.00017086
15,hidden_variable_identification,graph_answer,6,answer,causal,0.00017486
15,hidden_variable_identification,graph_answer,6,answer,uncertainty,0.00016823
15,hidden_variable_identification,graph_answer,6,answer,contrast,0.00018826
15,hidden_variable_identification,graph_answer,7,thinking,reasoning,6e-08
15,hidden_variable_identification,graph_answer,7,thinking,answer,1e-08
15,hidden_variable_identification,graph_answer,7,thinking,causal,1.3e-07
15,hidden_variable_identification,graph_answer,7,thinking,uncertainty,1e-07
15,hidden_variable_identification,graph_answer,7,thinking,contrast,1.09e-06
15,hidden_variable_identification,graph_answer,7,answer,reasoning,0.00023908
15,hidden_variable_identification,graph_answer,7,answer,answer,0.00017151
15,hidden_variable_identification,graph_answer,7,answer,causal,0.00017278
15,hidden_variable_identification,graph_answer,7,answer,uncertainty,0.00015807
15,hidden_variable_identification,graph_answer,7,answer,contrast,0.00019021
15,hidden_variable_identification,graph_answer,8,thinking,reasoning,5e-08
15,hidden_variable_identification,graph_answer,8,thinking,answer,1e-08
15,hidden_variable_identification,graph_answer,8,thinking,causal,1.2e-07
15,hidden_variable_identification,graph_answer,8,thinking,uncertainty,8e-08
15,hidden_variable_identification,graph_answer,8,thinking,contrast,1.21e-06
15,hidden_variable_identification,graph_answer,8,answer,reasoning,0.00021051
15,hidden_variable_identification,graph_answer,8,answer,answer,0.0001621
15,hidden_variable_identification,graph_answer,8,answer,causal,0.000181
15,hidden_variable_identification,graph_answer,8,answer,uncertainty,0.00015559
15,hidden_variable_identification,graph_answer,8,answer,contrast,0.00018196
15,hidden_variable_identification,graph_answer,9,thinking,reasoning,5e-08
15,hidden_variable_identification,graph_answer,9,thinking,answer,1e-08
15,hidden_variable_identification,graph_answer,9,thinking,causal,1.4e-07
15,hidden_variable_identification,graph_answer,9,thinking,uncertainty,9e-08
15,hidden_variable_identification,graph_answer,9,thinking,contrast,1.37e-06
15,hidden_variable_identification,graph_answer,9,answer,reasoning,0.00019448
15,hidden_variable_identification,graph_answer,9,answer,answer,0.00014284
15,hidden_variable_identification,graph_answer,9,answer,causal,0.00019337
15,hidden_variable_identification,graph_answer,9,answer,uncertainty,0.0001559
15,hidden_variable_identification,graph_answer,9,answer,contrast,0.00017022
15,hidden_variable_identification,graph_answer,10,thinking,reasoning,5e-08
15,hidden_variable_identification,graph_answer,10,thinking,answer,1e-08
15,hidden_variable_identification,graph_answer,10,thinking,causal,1.6e-07
15,hidden_variable_identification,graph_answer,10,thinking,uncertainty,1.1e-07
15,hidden_variable_identification,graph_answer,10,thinking,contrast,1.83e-06
15,hidden_variable_identification,graph_answer,10,answer,reasoning,0.00019131
15,hidden_variable_identification,graph_answer,10,answer,answer,0.00015174
15,hidden_variable_identification,graph_answer,10,answer,causal,0.00020901
15,hidden_variable_identification,graph_answer,10,answer,uncertainty,0.00015416
15,hidden_variable_identification,graph_answer,10,answer,contrast,0.00017159
15,hidden_variable_identification,graph_answer,35,thinking,reasoning,0.0
15,hidden_variable_identification,graph_answer,35,thinking,answer,0.0
15,hidden_variable_identification,graph_answer,35,thinking,causal,0.0
15,hidden_variable_identification,graph_answer,35,thinking,uncertainty,0.0
15,hidden_variable_identification,graph_answer,35,thinking,contrast,0.0
15,hidden_variable_identification,graph_answer,35,answer,reasoning,0.0
15,hidden_variable_identification,graph_answer,35,answer,answer,0.0
15,hidden_variable_identification,graph_answer,35,answer,causal,0.0
15,hidden_variable_identification,graph_answer,35,answer,uncertainty,0.0
15,hidden_variable_identification,graph_answer,35,answer,contrast,0.0
15,hidden_variable_identification,graph_answer,36,thinking,reasoning,0.00023869
15,hidden_variable_identification,graph_answer,36,thinking,answer,6.594e-05
15,hidden_variable_identification,graph_answer,36,thinking,causal,1.779e-05
15,hidden_variable_identification,graph_answer,36,thinking,uncertainty,2.447e-05
15,hidden_variable_identification,graph_answer,36,thinking,contrast,4.452e-05
15,hidden_variable_identification,graph_answer,36,answer,reasoning,1.56e-06
15,hidden_variable_identification,graph_answer,36,answer,answer,1.068e-05
15,hidden_variable_identification,graph_answer,36,answer,causal,4.087e-05
15,hidden_variable_identification,graph_answer,36,answer,uncertainty,4.9e-07
15,hidden_variable_identification,graph_answer,36,answer,contrast,3.34e-06
16,model_abstraction_and_breakdown,graph_answer,6,thinking,reasoning,0.00021319
16,model_abstraction_and_breakdown,graph_answer,6,thinking,answer,0.00018487
16,model_abstraction_and_breakdown,graph_answer,6,thinking,causal,0.00018114
16,model_abstraction_and_breakdown,graph_answer,6,thinking,uncertainty,0.00015769
16,model_abstraction_and_breakdown,graph_answer,6,thinking,contrast,0.0001699
16,model_abstraction_and_breakdown,graph_answer,6,answer,reasoning,0.00020299
16,model_abstraction_and_breakdown,graph_answer,6,answer,answer,0.000158
16,model_abstraction_and_breakdown,graph_answer,6,answer,causal,0.00017514
16,model_abstraction_and_breakdown,graph_answer,6,answer,uncertainty,0.00016556
16,model_abstraction_and_breakdown,graph_answer,6,answer,contrast,0.00016577
16,model_abstraction_and_breakdown,graph_answer,7,thinking,reasoning,4e-08
16,model_abstraction_and_breakdown,graph_answer,7,thinking,answer,1e-08
16,model_abstraction_and_breakdown,graph_answer,7,thinking,causal,1.3e-07
16,model_abstraction_and_breakdown,graph_answer,7,thinking,uncertainty,1.2e-07
16,model_abstraction_and_breakdown,graph_answer,7,thinking,contrast,1.21e-06
16,model_abstraction_and_breakdown,graph_answer,7,answer,reasoning,0.00020933
16,model_abstraction_and_breakdown,graph_answer,7,answer,answer,0.00015761
16,model_abstraction_and_breakdown,graph_answer,7,answer,causal,0.00018139
16,model_abstraction_and_breakdown,graph_answer,7,answer,uncertainty,0.00016157
16,model_abstraction_and_breakdown,graph_answer,7,answer,contrast,0.00015375
16,model_abstraction_and_breakdown,graph_answer,8,thinking,reasoning,3e-08
16,model_abstraction_and_breakdown,graph_answer,8,thinking,answer,0.0
16,model_abstraction_and_breakdown,graph_answer,8,thinking,causal,1.1e-07
16,model_abstraction_and_breakdown,graph_answer,8,thinking,uncertainty,1.1e-07
16,model_abstraction_and_breakdown,graph_answer,8,thinking,contrast,1.15e-06
16,model_abstraction_and_breakdown,graph_answer,8,answer,reasoning,0.00017963
16,model_abstraction_and_breakdown,graph_answer,8,answer,answer,0.00015699
16,model_abstraction_and_breakdown,graph_answer,8,answer,causal,0.00019554
16,model_abstraction_and_breakdown,graph_answer,8,answer,uncertainty,0.00016797
16,model_abstraction_and_breakdown,graph_answer,8,answer,contrast,0.00013794
16,model_abstraction_and_breakdown,graph_answer,9,thinking,reasoning,4e-08
16,model_abstraction_and_breakdown,graph_answer,9,thinking,answer,1e-08
16,model_abstraction_and_breakdown,graph_answer,9,thinking,causal,1.3e-07
16,model_abstraction_and_breakdown,graph_answer,9,thinking,uncertainty,9e-08
16,model_abstraction_and_breakdown,graph_answer,9,thinking,contrast,8.6e-07
16,model_abstraction_and_breakdown,graph_answer,9,answer,reasoning,0.00017679
16,model_abstraction_and_breakdown,graph_answer,9,answer,answer,0.00015223
16,model_abstraction_and_breakdown,graph_answer,9,answer,causal,0.00020655
16,model_abstraction_and_breakdown,graph_answer,9,answer,uncertainty,0.00016827
16,model_abstraction_and_breakdown,graph_answer,9,answer,contrast,0.00013583
16,model_abstraction_and_breakdown,graph_answer,10,thinking,reasoning,4e-08
16,model_abstraction_and_breakdown,graph_answer,10,thinking,answer,1e-08
16,model_abstraction_and_breakdown,graph_answer,10,thinking,causal,1.6e-07
16,model_abstraction_and_breakdown,graph_answer,10,thinking,uncertainty,1.3e-07
16,model_abstraction_and_breakdown,graph_answer,10,thinking,contrast,1.04e-06
16,model_abstraction_and_breakdown,graph_answer,10,answer,reasoning,0.00016386
16,model_abstraction_and_breakdown,graph_answer,10,answer,answer,0.00015128
16,model_abstraction_and_breakdown,graph_answer,10,answer,causal,0.00020617
16,model_abstraction_and_breakdown,graph_answer,10,answer,uncertainty,0.00018672
16,model_abstraction_and_breakdown,graph_answer,10,answer,contrast,0.00012708
16,model_abstraction_and_breakdown,graph_answer,35,thinking,reasoning,0.0
16,model_abstraction_and_breakdown,graph_answer,35,thinking,answer,0.0
16,model_abstraction_and_breakdown,graph_answer,35,thinking,causal,0.0
16,model_abstraction_and_breakdown,graph_answer,35,thinking,uncertainty,0.0
16,model_abstraction_and_breakdown,graph_answer,35,thinking,contrast,0.0
16,model_abstraction_and_breakdown,graph_answer,35,answer,reasoning,0.0
16,model_abstraction_and_breakdown,graph_answer,35,answer,answer,0.0
16,model_abstraction_and_breakdown,graph_answer,35,answer,causal,0.0
16,model_abstraction_and_breakdown,graph_answer,35,answer,uncertainty,0.0
16,model_abstraction_and_breakdown,graph_answer,35,answer,contrast,0.0
16,model_abstraction_and_breakdown,graph_answer,36,thinking,reasoning,0.00021713
16,model_abstraction_and_breakdown,graph_answer,36,thinking,answer,5.875e-05
16,model_abstraction_and_breakdown,graph_answer,36,thinking,causal,7.45e-06
16,model_abstraction_and_breakdown,graph_answer,36,thinking,uncertainty,7.528e-05
16,model_abstraction_and_breakdown,graph_answer,36,thinking,contrast,0.00021784
16,model_abstraction_and_breakdown,graph_answer,36,answer,reasoning,3.39e-06
16,model_abstraction_and_breakdown,graph_answer,36,answer,answer,2.317e-05
16,model_abstraction_and_breakdown,graph_answer,36,answer,causal,0.00011153
16,model_abstraction_and_breakdown,graph_answer,36,answer,uncertainty,3.67e-06
16,model_abstraction_and_breakdown,graph_answer,36,answer,contrast,6.39e-06
18,hidden_variable_identification,graph_synthesis,6,thinking,reasoning,0.00024117
18,hidden_variable_identification,graph_synthesis,6,thinking,answer,0.00019527
18,hidden_variable_identification,graph_synthesis,6,thinking,causal,0.00015957
18,hidden_variable_identification,graph_synthesis,6,thinking,uncertainty,0.00014903
18,hidden_variable_identification,graph_synthesis,6,thinking,contrast,0.00016642
18,hidden_variable_identification,graph_synthesis,6,answer,reasoning,0.00021943
18,hidden_variable_identification,graph_synthesis,6,answer,answer,0.00017255
18,hidden_variable_identification,graph_synthesis,6,answer,causal,0.00017252
18,hidden_variable_identification,graph_synthesis,6,answer,uncertainty,0.00015644
18,hidden_variable_identification,graph_synthesis,6,answer,contrast,0.00017744
18,hidden_variable_identification,graph_synthesis,7,thinking,reasoning,5e-08
18,hidden_variable_identification,graph_synthesis,7,thinking,answer,1e-08
18,hidden_variable_identification,graph_synthesis,7,thinking,causal,9e-08
18,hidden_variable_identification,graph_synthesis,7,thinking,uncertainty,7e-08
18,hidden_variable_identification,graph_synthesis,7,thinking,contrast,1.34e-06
18,hidden_variable_identification,graph_synthesis,7,answer,reasoning,0.00022335
18,hidden_variable_identification,graph_synthesis,7,answer,answer,0.00016878
18,hidden_variable_identification,graph_synthesis,7,answer,causal,0.00016932
18,hidden_variable_identification,graph_synthesis,7,answer,uncertainty,0.00014871
18,hidden_variable_identification,graph_synthesis,7,answer,contrast,0.00016553
18,hidden_variable_identification,graph_synthesis,8,thinking,reasoning,5e-08
18,hidden_variable_identification,graph_synthesis,8,thinking,answer,1e-08
18,hidden_variable_identification,graph_synthesis,8,thinking,causal,1e-07
18,hidden_variable_identification,graph_synthesis,8,thinking,uncertainty,7e-08
18,hidden_variable_identification,graph_synthesis,8,thinking,contrast,1.73e-06
